sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg
192.168.95.2,192.168.95.5,00:0c:29:e0:b6:b9,00:0c:29:07:f9:1e,192.168.95.2,192.168.95.5,IPV4-TCP,2025-02-13 06:32:41.419623,2025-02-13 06:32:41.917253,1739399561.419623,1739399561.917253,2.653466,3.151096,0.497631,20,30,1205,1660,87,64,52,52,60.25,55.333,19371.779,26686.434,125,60,35,12,0,0,6.25,2.0,0.02617494683516653,0.01715965928702519,64.0,64.0,1.0,0.833,0.0,0.0,0.25,0.167,0.25,0.167,0.25,0.167,0.0,0.0,7579.75,5057.5,0.0,0.0,0.0,0.051,0.0,0.0,0.000114,0.008621
192.168.95.14,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.14,192.168.95.2,IPV4-TCP,2025-02-13 06:32:41.864358,2025-02-13 06:32:42.359934,1739399561.864358,1739399562.359934,3.098201,3.593777,0.495577,15,15,975,960,65,64,65,64,65.0,64.0,15739.225,15497.083,195,180,13,12,13,12,13.0,12.0,0.0353362900870187,0.03533250944955008,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.035,0.001,0.034,0.000942,0.034389
192.168.95.15,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.15,192.168.95.2,IPV4-TCP,2025-02-13 06:32:41.865256,2025-02-13 06:32:42.360786,1739399561.865256,1739399562.360786,3.099099,3.594629,0.495531,15,15,1005,960,67,64,67,64,67.0,64.0,16225.023,15498.529,225,180,15,12,15,12,15.0,12.0,0.03533886160169329,0.03533792495727539,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.035,0.001,0.034,0.000804,0.034533
192.168.95.10,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.10,192.168.95.2,IPV4-TCP,2025-02-13 06:32:41.896411,2025-02-13 06:32:42.391957,1739399561.896411,1739399562.391957,3.130254,3.6258,0.495547,30,30,1935,1965,65,67,64,64,64.5,65.5,31238.201,31722.514,375,405,13,15,12,12,12.5,13.5,0.01706958639210668,0.01707765973847488,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.035,0.0,0.0,0.000446,0.016626
192.168.95.11,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.11,192.168.95.2,IPV4-TCP,2025-02-13 06:32:41.897338,2025-02-13 06:32:42.392721,1739399561.897338,1739399562.392721,3.131181,3.626564,0.495384,30,30,1935,1965,65,67,64,64,64.5,65.5,31248.484,31732.957,375,405,13,15,12,12,12.5,13.5,0.0170686491604509,0.017071345756793845,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.036,0.0,0.0,0.000326,0.016745
192.168.95.12,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.12,192.168.95.2,IPV4-TCP,2025-02-13 06:32:41.898101,2025-02-13 06:32:42.393431,1739399561.898101,1739399562.393431,3.131944,3.627274,0.495331,30,30,1935,1965,65,67,64,64,64.5,65.5,31251.839,31736.363,375,405,13,15,12,12,12.5,13.5,0.0170671035503519,0.017070063229264885,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.0,0.035,0.0,0.0,0.000302,0.016768
192.168.95.13,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.13,192.168.95.2,IPV4-TCP,2025-02-13 06:32:41.898836,2025-02-13 06:32:42.394151,1739399561.898836,1739399562.394151,3.132679,3.627994,0.495316,30,30,1935,1965,65,67,64,64,64.5,65.5,31252.771,31737.31,375,405,13,15,12,12,12.5,13.5,0.017067481731546336,0.01706980014669484,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.035,0.0,0.0,0.000321,0.016747
192.168.95.2,192.168.95.5,00:0c:29:e0:b6:b9,00:0c:29:07:f9:1e,192.168.95.2,192.168.95.5,IPV4-TCP,2025-02-13 06:32:41.967891,2025-02-13 06:32:42.369313,1739399561.967891,1739399562.369313,3.201734,3.603156,0.401423,21,32,1232,1764,87,64,52,52,58.667,55.125,24552.652,35154.934,100,60,35,12,0,0,4.762,1.875,0.02005114555358887,0.012949097541070754,64.0,64.0,1.0,0.844,0.0,0.0,0.286,0.188,0.238,0.156,0.238,0.156,0.0,0.0,7240.381,4755.719,0.0,0.0,0.001,0.051,0.0,0.0,0.00014,0.006051
192.168.95.14,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.14,192.168.95.2,IPV4-TCP,2025-02-13 06:32:42.394189,2025-02-13 06:32:42.864933,1739399562.394189,1739399562.864933,3.628032,4.098776,0.470745,14,14,910,896,65,64,65,64,65.0,64.0,15464.844,15226.923,182,168,13,12,13,12,13.0,12.0,0.03613792932950533,0.03613747083223783,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.002,0.037,0.001,0.034,0.001182,0.034938
192.168.95.15,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.15,192.168.95.2,IPV4-TCP,2025-02-13 06:32:42.395181,2025-02-13 06:32:42.865842,1739399562.395181,1739399562.865842,3.629024,4.099685,0.470662,14,18,938,1104,67,64,67,52,67.0,61.333,15943.495,18765.052,210,168,15,12,15,0,15.0,9.333,0.036141395568847656,0.027634115780101103,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.778,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.038,0.001,0.0,0.000899,0.031285
192.168.95.10,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.10,192.168.95.2,IPV4-TCP,2025-02-13 06:32:42.426281,2025-02-13 06:32:42.897389,1739399562.426281,1739399562.897389,3.660124,4.131232,0.471109,28,32,1806,2042,65,67,64,52,64.5,63.812,30668.065,34675.63,350,378,13,15,12,0,12.5,11.812,0.01742855707804362,0.015184579357024162,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.038,0.0,0.0,0.000519,0.017087
192.168.95.11,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.11,192.168.95.2,IPV4-TCP,2025-02-13 06:32:42.427200,2025-02-13 06:32:42.898543,1739399562.4272,1739399562.898543,3.661043,4.132386,0.471344,28,28,1806,1834,65,67,64,64,64.5,65.5,30652.785,31128.021,350,378,13,15,12,12,12.5,13.5,0.01744336552090115,0.017441961500379775,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.037,0.0,0.0,0.000395,0.017048
192.168.95.12,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.12,192.168.95.2,IPV4-TCP,2025-02-13 06:32:42.427880,2025-02-13 06:32:42.899376,1739399562.42788,1739399562.899376,3.661723,4.133219,0.471497,28,30,1806,1938,65,67,64,52,64.5,64.6,30642.834,32882.509,350,378,13,15,12,0,12.5,12.6,0.017450403284143517,0.016248242608432113,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.933,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.038,0.0,0.0,0.000339,0.017188
192.168.95.13,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.13,192.168.95.2,IPV4-TCP,2025-02-13 06:32:42.428528,2025-02-13 06:32:42.900278,1739399562.428528,1739399562.900278,3.662371,4.134121,0.471751,28,30,1806,1938,65,67,64,52,64.5,64.6,30626.325,32864.794,350,378,13,15,12,0,12.5,12.6,0.01745578094764992,0.016252649241480333,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.933,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.038,0.0,0.0,0.000366,0.017174
192.168.95.2,192.168.95.5,00:0c:29:e0:b6:b9,00:0c:29:07:f9:1e,192.168.95.2,192.168.95.5,IPV4-TCP,2025-02-13 06:32:42.517524,2025-02-13 06:32:42.969339,1739399562.517524,1739399562.969339,3.751367,4.203182,0.451816,24,36,1431,1992,87,64,52,52,59.625,55.333,25337.754,35271.004,135,72,35,12,0,0,5.625,2.0,0.019635656605596127,0.012908996854509627,64.0,64.0,1.0,0.833,0.0,0.0,0.25,0.167,0.25,0.167,0.25,0.167,0.0,0.0,7579.75,5057.5,0.0,0.0,0.001,0.052,0.0,0.0,0.000181,0.008676
192.168.95.14,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.14,192.168.95.2,IPV4-TCP,2025-02-13 06:32:42.900307,2025-02-13 06:32:43.367247,1739399562.900307,1739399563.367247,4.13415,4.60109,0.466941,14,14,910,896,65,64,65,64,65.0,64.0,15590.829,15350.97,182,168,13,12,13,12,13.0,12.0,0.03584124491764949,0.035860465123103216,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.002,0.036,0.001,0.034,0.001128,0.034704
192.168.95.15,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.15,192.168.95.2,IPV4-TCP,2025-02-13 06:32:42.901341,2025-02-13 06:32:43.367967,1739399562.901341,1739399563.367967,4.135184,4.60181,0.466627,14,16,938,1000,67,64,67,52,67.0,62.5,16081.369,17144.317,210,168,15,12,15,0,15.0,10.5,0.035826536325307995,0.031063540776570638,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.002,0.037,0.001,0.0,0.000929,0.032714
192.168.95.10,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.10,192.168.95.2,IPV4-TCP,2025-02-13 06:32:42.932707,2025-02-13 06:32:43.399561,1739399562.932707,1739399563.399561,4.16655,4.633404,0.466855,28,30,1806,1938,65,67,64,52,64.5,64.6,30947.52,33209.465,350,378,13,15,12,0,12.5,12.6,0.017268957915129484,0.016086413942534347,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.933,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.037,0.0,0.0,0.000456,0.016937
192.168.95.11,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.11,192.168.95.2,IPV4-TCP,2025-02-13 06:32:42.933854,2025-02-13 06:32:43.400311,1739399562.933854,1739399563.400311,4.167697,4.634154,0.466458,28,28,1806,1834,65,67,64,64,64.5,65.5,30973.857,31454.072,350,378,13,15,12,12,12.5,13.5,0.017251818268387405,0.017267659858421044,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.037,0.0,0.0,0.000356,0.016907
192.168.95.12,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.12,192.168.95.2,IPV4-TCP,2025-02-13 06:32:42.934955,2025-02-13 06:32:43.400973,1739399562.934955,1739399563.400973,4.168798,4.634816,0.466019,28,28,1806,1834,65,67,64,64,64.5,65.5,31003.014,31483.681,350,378,13,15,12,12,12.5,13.5,0.01724629931979709,0.017251712304574472,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.037,0.0,0.0,0.000328,0.01692
192.168.95.13,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.13,192.168.95.2,IPV4-TCP,2025-02-13 06:32:42.936049,2025-02-13 06:32:43.401535,1739399562.936049,1739399563.401535,4.169892,4.635378,0.465487,28,28,1806,1834,65,67,64,64,64.5,65.5,31038.457,31519.674,350,378,13,15,12,12,12.5,13.5,0.01722607789216218,0.017232108999181678,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.037,0.0,0.0,0.00031,0.016919
192.168.95.2,192.168.95.5,00:0c:29:e0:b6:b9,00:0c:29:07:f9:1e,192.168.95.2,192.168.95.5,IPV4-TCP,2025-02-13 06:32:43.117412,2025-02-13 06:32:43.569899,1739399563.117412,1739399563.569899,4.351255,4.803742,0.452488,23,34,1379,1888,87,64,52,52,59.957,55.529,24380.757,33379.891,135,72,35,12,0,0,5.87,2.118,0.020555767146023838,0.013711727026737097,64.0,64.0,1.0,0.824,0.0,0.0,0.217,0.147,0.261,0.176,0.261,0.176,0.0,0.0,7889.609,5341.529,0.0,0.0,0.0,0.051,0.0,0.0,8.5e-05,0.005648
192.168.95.14,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.14,192.168.95.2,IPV4-TCP,2025-02-13 06:32:43.401557,2025-02-13 06:32:43.897198,1739399563.401557,1739399563.897198,4.6354,5.131041,0.495642,15,15,975,960,65,64,65,64,65.0,64.0,15737.165,15495.055,195,180,13,12,13,12,13.0,12.0,0.035337005342756,0.0353025027683803,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.035,0.001,0.034,0.000933,0.034403
192.168.95.15,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.15,192.168.95.2,IPV4-TCP,2025-02-13 06:32:43.402504,2025-02-13 06:32:43.898098,1739399563.402504,1739399563.898098,4.636347,5.131941,0.495595,15,15,1005,960,67,64,67,64,67.0,64.0,16222.923,15496.524,225,180,15,12,15,12,15.0,12.0,0.03534628663744245,0.035338367734636576,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.035,0.001,0.034,0.000823,0.034518
192.168.95.10,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.10,192.168.95.2,IPV4-TCP,2025-02-13 06:32:43.434189,2025-02-13 06:32:43.929563,1739399563.434189,1739399563.929563,4.668032,5.163406,0.495375,30,30,1935,1965,65,67,64,64,64.5,65.5,31249.056,31733.537,375,405,13,15,12,12,12.5,13.5,0.01705979478770289,0.017072652948313748,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.035,0.0,0.0,0.000447,0.016619
192.168.95.11,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.11,192.168.95.2,IPV4-TCP,2025-02-13 06:32:43.435466,2025-02-13 06:32:43.930244,1739399563.435466,1739399563.930244,4.669309,5.164087,0.494779,30,30,1935,1965,65,67,64,64,64.5,65.5,31286.701,31771.766,375,405,13,15,12,12,12.5,13.5,0.017050997964267074,0.01705227227046572,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.035,0.0,0.0,0.000331,0.016719
192.168.95.12,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.12,192.168.95.2,IPV4-TCP,2025-02-13 06:32:43.436051,2025-02-13 06:32:43.930912,1739399563.436051,1739399563.930912,4.669894,5.164755,0.494862,30,30,1935,1965,65,67,64,64,64.5,65.5,31281.44,31766.424,375,405,13,15,12,12,12.5,13.5,0.01705496886680866,0.017056350050301386,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0003,0.016753
192.168.95.13,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.13,192.168.95.2,IPV4-TCP,2025-02-13 06:32:43.436579,2025-02-13 06:32:43.931773,1739399563.436579,1739399563.931773,4.670422,5.165616,0.495195,30,30,1935,1965,65,67,64,64,64.5,65.5,31260.415,31745.073,375,405,13,15,12,12,12.5,13.5,0.017066478729248047,0.01705996743563948,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.0,0.035,0.0,0.0,0.000306,0.016759
192.168.95.2,192.168.95.5,00:0c:29:e0:b6:b9,00:0c:29:07:f9:1e,192.168.95.2,192.168.95.5,IPV4-TCP,2025-02-13 06:32:43.620386,2025-02-13 06:32:44.117757,1739399563.620386,1739399564.117757,4.854229,5.3516,0.497372,20,30,1205,1660,87,64,52,52,60.25,55.333,19381.863,26700.326,125,60,35,12,0,0,6.25,2.0,0.026160315463417454,0.01715073092230435,64.0,64.0,1.0,0.833,0.0,0.0,0.25,0.167,0.25,0.167,0.25,0.167,0.0,0.0,7579.75,5057.5,0.0,0.0,0.0,0.051,0.0,0.0,9.8e-05,0.006549
192.168.95.14,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.14,192.168.95.2,IPV4-TCP,2025-02-13 06:32:43.931833,2025-02-13 06:32:44.429595,1739399563.931833,1739399564.429595,5.165676,5.663438,0.497763,15,17,975,1064,65,64,65,52,65.0,62.588,15670.109,17100.509,195,180,13,12,13,0,13.0,10.588,0.03548942293439593,0.031053438782691956,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.882,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.037,0.001,0.0,0.000934,0.03256
192.168.95.15,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.15,192.168.95.2,IPV4-TCP,2025-02-13 06:32:43.932773,2025-02-13 06:32:44.430451,1739399563.932773,1739399564.430451,5.166616,5.664294,0.497679,15,17,1005,1064,67,64,67,52,67.0,62.588,16154.998,17103.401,225,180,15,12,15,0,15.0,10.588,0.03549270970480783,0.03105318546295166,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.882,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.038,0.001,0.0,0.00078,0.032647
192.168.95.10,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.10,192.168.95.2,IPV4-TCP,2025-02-13 06:32:43.963949,2025-02-13 06:32:44.461682,1739399563.963949,1739399564.461682,5.197792,5.695525,0.497734,30,32,1935,2069,65,67,64,52,64.5,64.656,31100.942,33254.703,375,405,13,15,12,0,12.5,12.656,0.017148831795001852,0.01604732390372984,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.938,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.036,0.0,0.0,0.000442,0.016801
192.168.95.11,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.11,192.168.95.2,IPV4-TCP,2025-02-13 06:32:43.964799,2025-02-13 06:32:44.462348,1739399563.964799,1739399564.462348,5.198642,5.696191,0.49755,30,30,1935,1965,65,67,64,64,64.5,65.5,31112.447,31594.811,375,405,13,15,12,12,12.5,13.5,0.017146587371826172,0.017147384840866614,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.037,0.0,0.0,0.000335,0.01681
192.168.95.12,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.12,192.168.95.2,IPV4-TCP,2025-02-13 06:32:43.965393,2025-02-13 06:32:44.463075,1739399563.965393,1739399564.463075,5.199236,5.696918,0.497683,30,30,1935,1965,65,67,64,64,64.5,65.5,31104.146,31586.38,375,405,13,15,12,12,12.5,13.5,0.01715130641542632,0.01715282736153438,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.037,0.0,0.0,0.000317,0.016833
192.168.95.13,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.13,192.168.95.2,IPV4-TCP,2025-02-13 06:32:43.965984,2025-02-13 06:32:44.463688,1739399563.965984,1739399564.463688,5.199827,5.697531,0.497705,30,30,1935,1965,65,67,64,64,64.5,65.5,31102.775,31584.988,375,405,13,15,12,12,12.5,13.5,0.017152613606946223,0.017154751152827823,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.037,0.0,0.0,0.000305,0.016846
192.168.95.2,192.168.95.5,00:0c:29:e0:b6:b9,00:0c:29:07:f9:1e,192.168.95.2,192.168.95.5,IPV4-TCP,2025-02-13 06:32:44.168267,2025-02-13 06:32:44.621004,1739399564.168267,1739399564.621004,5.40211,5.854847,0.452738,21,32,1232,1764,87,64,52,52,58.667,55.125,21769.761,31170.339,100,60,35,12,0,0,4.762,1.875,0.0226143479347229,0.01460442235392909,64.0,64.0,1.0,0.844,0.0,0.0,0.286,0.188,0.238,0.156,0.238,0.156,0.0,0.0,7240.381,4755.719,0.0,0.0,0.001,0.051,0.0,0.0,0.000273,0.009923
00:0c:29:54:64:67,33:33:00:00:00:fb,00:0c:29:54:64:67,33:33:00:00:00:fb,,,IPV6,2025-02-13 06:32:44.418992,2025-02-13 06:32:44.418992,1739399564.418992,1739399564.418992,5.652835,5.652835,1e-06,1,0,107,0,107,,107,,107.0,,856000000.0,0.0,103,0,103,,103,,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.95.100,224.0.0.251,00:0c:29:54:64:67,01:00:5e:00:00:fb,192.168.95.100,224.0.0.251,IPV4-UDP,2025-02-13 06:32:44.422048,2025-02-13 06:32:44.422048,1739399564.422048,1739399564.422048,5.655891,5.655891,1e-06,1,0,73,0,73,,73,,73.0,,584000000.0,0.0,21,0,21,,21,,21.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
192.168.95.14,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.14,192.168.95.2,IPV4-TCP,2025-02-13 06:32:44.463729,2025-02-13 06:32:44.930828,1739399564.463729,1739399564.930828,5.697572,6.164671,0.4671,14,14,910,896,65,64,65,64,65.0,64.0,15585.521,15345.744,182,168,13,12,13,12,13.0,12.0,0.035847168702345625,0.035838934091421276,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.036,0.001,0.034,0.001072,0.034776
192.168.95.15,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.15,192.168.95.2,IPV4-TCP,2025-02-13 06:32:44.464861,2025-02-13 06:32:44.931720,1739399564.464861,1739399564.93172,5.698704,6.165563,0.46686,14,14,938,896,67,64,67,64,67.0,64.0,16073.338,15353.636,210,168,15,12,15,12,15.0,12.0,0.03584900269141564,0.035846013289231524,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.002,0.036,0.001,0.034,0.000959,0.034879
192.168.95.10,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.10,192.168.95.2,IPV4-TCP,2025-02-13 06:32:44.496320,2025-02-13 06:32:44.963066,1739399564.49632,1739399564.963066,5.730163,6.196909,0.466747,28,28,1806,1834,65,67,64,64,64.5,65.5,30954.665,31434.583,350,378,13,15,12,12,12.5,13.5,0.017259156262433087,0.017274962531195745,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.036,0.0,0.0,0.000473,0.016797
192.168.95.11,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.11,192.168.95.2,IPV4-TCP,2025-02-13 06:32:44.497379,2025-02-13 06:32:44.963966,1739399564.497379,1739399564.963966,5.731222,6.197809,0.466588,28,30,1806,1938,65,67,64,52,64.5,64.6,30965.231,33228.471,350,378,13,15,12,0,12.5,12.6,0.017268295641298646,0.016073925741787613,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.933,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.036,0.0,0.0,0.000339,0.017008
192.168.95.12,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.12,192.168.95.2,IPV4-TCP,2025-02-13 06:32:44.497990,2025-02-13 06:32:44.964955,1739399564.49799,1739399564.964955,5.731833,6.198798,0.466966,28,28,1806,1834,65,67,64,64,64.5,65.5,30940.141,31419.833,350,378,13,15,12,12,12.5,13.5,0.017281488136008934,0.0172832277086046,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,457.0,0.0,0.0,0.001,0.036,0.0,0.0,0.000335,0.016948
